"STATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"USC00055116","1949-10-31","0.00","0.0","0.0","45","23"
"USC00055116","1949-11-01","0.00","0.0","0.0","62","29"
"USC00055116","1949-11-02","0.00","0.0","0.0","66","26"
"USC00055116","1949-11-03","0.00","0.0","0.0",,"25"
"USC00055116","1949-11-04","0.00","0.0","0.0","73","28"
"USC00055116","1949-11-05","0.00","0.0","0.0","71","26"
"USC00055116","1949-11-06","0.00","0.0","0.0","67","24"
"USC00055116","1949-11-07","0.00","0.0","0.0","69","23"
"USC00055116","1949-11-08","0.00","0.0","0.0","70","23"
"USC00055116","1949-11-09","0.00","0.0","0.0","68","30"
"USC00055116","1949-11-10","0.00","0.0","0.0","70","29"
"USC00055116","1949-11-11","0.00","0.0","0.0","65","32"
"USC00055116","1949-11-12","0.00","0.0","0.0","60","17"
"USC00055116","1949-11-13","0.00","0.0","0.0","63","22"
"USC00055116","1949-11-14","0.00","0.0","0.0","69","32"
"USC00055116","1949-11-15","0.00","0.0","0.0","62","31"
"USC00055116","1949-11-16","0.00","0.0","0.0","61","24"
"USC00055116","1949-11-17","0.00","0.0","0.0","56","21"
"USC00055116","1949-11-18","0.00","0.0","0.0","68","25"
"USC00055116","1949-11-19","0.00","0.0","0.0","72","30"
"USC00055116","1949-11-20","0.00","0.0","0.0","77","21"
"USC00055116","1949-11-21","0.00","0.0","0.0","52","16"
"USC00055116","1949-11-22","0.00","0.0","0.0","59","17"
"USC00055116","1949-11-23","0.00","0.0","0.0","65","21"
"USC00055116","1949-11-24","0.00","0.0","0.0","68","33"
"USC00055116","1949-11-25","0.00","0.0","0.0","69","30"
"USC00055116","1949-11-26","0.00","0.0","0.0","73","34"
"USC00055116","1949-11-27","0.00","0.0","0.0","73","49"
"USC00055116","1949-11-28","0.00","0.0","0.0","76","56"
"USC00055116","1949-11-29","0.00","0.0","0.0","67","23"
"USC00055116","1949-11-30","0.00","0.0","0.0","58","20"
"USC00055116","1949-12-01","0.00","0.0","0.0","70","21"
"USC00055116","1949-12-02","0.00","0.0","0.0","55","17"
"USC00055116","1949-12-03","0.00","0.0","0.0","63","19"
"USC00055116","1949-12-04","0.00","0.0","0.0","49","12"
"USC00055116","1949-12-05","0.00","0.0","0.0","49","21"
"USC00055116","1949-12-06","0.00","0.0","0.0","70","39"
"USC00055116","1949-12-07","0.00","0.0","0.0","58","26"
"USC00055116","1949-12-08","0.00","0.0","0.0","43","17"
"USC00055116","1949-12-09","0.00","0.0","0.0","33","14"
"USC00055116","1949-12-10","0.00","0.0","0.0","60","17"
"USC00055116","1949-12-11","0.09","3.0","3.0","54","12"
"USC00055116","1949-12-12","0.00","0.0","2.0","25","-11"
"USC00055116","1949-12-13","0.00","0.0","2.0","23","-12"
"USC00055116","1949-12-14","0.00","0.0","1.0","33","-5"
"USC00055116","1949-12-15","0.00","0.0","0.0","40","0"
"USC00055116","1949-12-16","0.00","0.0","0.0","49","7"
"USC00055116","1949-12-17","0.00","0.0","0.0","48","11"
"USC00055116","1949-12-18","0.00","0.0","0.0","49","17"
"USC00055116","1949-12-19","0.00","0.0","0.0","51","17"
"USC00055116","1949-12-20","0.00","0.0","0.0","67","10"
"USC00055116","1949-12-21","0.00","0.0","0.0","20","4"
"USC00055116","1949-12-22","0.00","0.0","0.0","40","1"
"USC00055116","1949-12-23","0.00","0.0","0.0","41","6"
"USC00055116","1949-12-24","0.00","0.0","0.0","51","15"
"USC00055116","1949-12-25","0.00","0.0","0.0","48","11"
"USC00055116","1949-12-26","0.00","0.0","0.0","55","10"
"USC00055116","1949-12-27","0.00","0.0","0.0","44","25"
"USC00055116","1949-12-28","0.00","0.0","0.0","54","24"
"USC00055116","1949-12-29","0.00","0.0","0.0","60","15"
"USC00055116","1949-12-30","0.00","0.0","0.0","58","14"
"USC00055116","1949-12-31","0.00","0.0","0.0","54","11"
"USC00055116","1950-01-01","0.00","0.0","0.0","60","12"
"USC00055116","1950-01-02","0.00","0.0","0.0","55","19"
"USC00055116","1950-01-03","0.12","3.0","3.0","56","-9"
"USC00055116","1950-01-04","0.00","0.0","2.0","-5","-26"
"USC00055116","1950-01-05","0.00","0.0","2.0","10","-17"
"USC00055116","1950-01-06","0.00","0.0","2.0","28","-12"
"USC00055116","1950-01-07","0.00","0.0",,"40","-3"
"USC00055116","1950-01-08","0.00","0.0",,"47","3"
"USC00055116","1950-01-09","0.00","0.0",,"55","20"
"USC00055116","1950-01-10","0.00","0.0",,"50","16"
"USC00055116","1950-01-11","0.00","0.0",,"40","7"
"USC00055116","1950-01-12","0.00","0.0",,"52","12"
"USC00055116","1950-01-13","0.00","0.0",,"35","13"
"USC00055116","1950-01-14","0.00","0.0",,"36","12"
"USC00055116","1950-01-15","0.00","0.0",,"52","15"
"USC00055116","1950-01-16","0.00","0.0",,"48","16"
"USC00055116","1950-01-17","0.00","0.0",,"51","18"
"USC00055116","1950-01-18","0.00","0.0",,"61","10"
"USC00055116","1950-01-19","0.00","0.0",,"54","16"
"USC00055116","1950-01-20","0.00","0.0",,"43","19"
"USC00055116","1950-01-21","0.00","0.0",,"70","23"
"USC00055116","1950-01-22","0.00","0.0",,"69","24"
"USC00055116","1950-01-23","0.00","0.0",,"66","30"
"USC00055116","1950-01-24","0.05","0.0","0.0","66","30"
"USC00055116","1950-01-25","0.28","6.0","6.0","33","7"
"USC00055116","1950-01-26","0.00","0.0","6.0","19","-14"
"USC00055116","1950-01-27","0.00","0.0","5.0","17","-7"
"USC00055116","1950-01-28","0.00","0.0","0.0","50","0"
"USC00055116","1950-01-29","0.00","0.0","0.0","49","3"
"USC00055116","1950-01-30","0.00","0.0","0.0","-17","7"
"USC00055116","1950-01-31","0.00","0.0","0.0","17","1"
"USC00055116","1950-02-01","0.00","0.0","0.0","31","4"
"USC00055116","1950-02-02","0.00","0.0","0.0","34","3"
"USC00055116","1950-02-03","0.00","0.0","0.0","40","2"
"USC00055116","1950-02-04","0.00","0.0","0.0","40","7"
"USC00055116","1950-02-05","0.00","0.0","0.0","61","10"
"USC00055116","1950-02-06","0.00","0.0","0.0","64","29"
"USC00055116","1950-02-07","0.00","0.0","0.0","65","33"
"USC00055116","1950-02-08","0.00","0.0","0.0","59","21"
"USC00055116","1950-02-09","0.00","0.0","0.0","45","16"
"USC00055116","1950-02-10","0.00","0.0","0.0","60","26"
"USC00055116","1950-02-11","0.00","0.0","0.0","48","20"
"USC00055116","1950-02-12","0.00","0.0","0.0","41","27"
"USC00055116","1950-02-13","0.00","0.0","0.0","38","15"
"USC00055116","1950-02-14","0.00","0.0","0.0","41","16"
"USC00055116","1950-02-15","0.00","0.0","0.0","50","17"
"USC00055116","1950-02-16","0.00","0.0","0.0","56","19"
"USC00055116","1950-02-17","0.00","0.0","0.0","66","28"
"USC00055116","1950-02-18","0.00","0.0","0.0","62","17"
"USC00055116","1950-02-19","0.00","0.0","0.0","53","16"
"USC00055116","1950-02-20","0.00","0.0","0.0","67","25"
"USC00055116","1950-02-21","0.00","0.0","0.0","62","29"
"USC00055116","1950-02-22","0.00","0.0","0.0","47","15"
"USC00055116","1950-02-23","0.00","0.0","0.0","55","18"
"USC00055116","1950-02-24","0.00","0.0","0.0","58","24"
"USC00055116","1950-02-25","0.00","0.0","0.0","63","34"
"USC00055116","1950-02-26","0.00","0.0","0.0","72","21"
"USC00055116","1950-02-27","0.00","0.0",,"75","30"
"USC00055116","1950-02-28","0.00","0.0","0.0","65","31"
"USC00055116","1950-03-01","0.00","0.0","0.0","48","23"
"USC00055116","1950-03-02","0.00","0.0","0.0","45","26"
"USC00055116","1950-03-03","0.00","0.0","0.0","54","27"
"USC00055116","1950-03-04","0.00","0.0","0.0","62","22"
"USC00055116","1950-03-05","0.00","0.0","0.0","71","23"
"USC00055116","1950-03-06","0.00","0.0","0.0","72","31"
"USC00055116","1950-03-07","0.00","0.0","0.0","57","23"
"USC00055116","1950-03-08","0.00","0.0","0.0","40","8"
"USC00055116","1950-03-09","0.00","0.0","0.0","44","15"
"USC00055116","1950-03-10","0.00","0.0","0.0","59","20"
"USC00055116","1950-03-11","0.00","0.0","0.0","41","13"
"USC00055116","1950-03-12","0.17","2.5","2.0","18","10"
"USC00055116","1950-03-13","0.00","0.0","2.0","18","-11"
"USC00055116","1950-03-14","0.00","0.0","1.0","43","-2"
"USC00055116","1950-03-15","0.00","0.0","0.0","45","22"
"USC00055116","1950-03-16","0.00","0.0","0.0","54","23"
"USC00055116","1950-03-17","0.00","0.0","0.0","63","29"
"USC00055116","1950-03-18","0.00","0.0","0.0","70","28"
"USC00055116","1950-03-19","0.00","0.0","0.0","49","11"
"USC00055116","1950-03-20","0.00","0.0","0.0","60","31"
"USC00055116","1950-03-21","0.00","0.0","0.0","52","18"
"USC00055116","1950-03-22","0.00","0.0","0.0","56","26"
"USC00055116","1950-03-23","0.00","0.0","0.0","63","29"
"USC00055116","1950-03-24","0.00","0.0","0.0","57","22"
"USC00055116","1950-03-25","0.00","0.0","0.0","68","30"
"USC00055116","1950-03-26","0.00","0.0","0.0","73","32"
"USC00055116","1950-03-27","0.00","0.0","0.0","48","25"
"USC00055116","1950-03-28","0.00","0.0","0.0","51","23"
"USC00055116","1950-03-29","0.00","0.0","0.0","47","18"
"USC00055116","1950-03-30","0.00","0.0","0.0","51","16"
"USC00055116","1950-03-31","0.00","0.0","0.0","69","26"
"USC00055116","1950-04-01","0.00","0.0","0.0","71","25"
"USC00055116","1950-04-02","0.00","0.0","0.0","70","33"
"USC00055116","1950-04-03","0.09","0.0","0.0","70","34"
"USC00055116","1950-04-04","0.00","0.0","0.0","50","22"
"USC00055116","1950-04-05","0.01","0.0","0.0","45","27"
"USC00055116","1950-04-06","0.00","0.0","0.0","55","27"
"USC00055116","1950-04-07","0.00","0.0","0.0","76","37"
"USC00055116","1950-04-08","0.00","0.0","0.0","78","36"
"USC00055116","1950-04-09","0.00","0.0","0.0","74","35"
"USC00055116","1950-04-10","0.00","0.0","0.0","60","29"
"USC00055116","1950-04-11","0.00","0.0","0.0","62","26"
"USC00055116","1950-04-12","0.00","0.0","0.0","64","26"
"USC00055116","1950-04-13","0.00","0.0","0.0","66","28"
"USC00055116","1950-04-14","0.00","0.0","0.0","70","32"
"USC00055116","1950-04-15","0.00","0.0","0.0","72","35"
"USC00055116","1950-04-16","1.13","0.0","0.0","48","40"
"USC00055116","1950-04-17","0.00","0.0","0.0","60","33"
"USC00055116","1950-04-18","0.02","0.0","0.0","73","34"
"USC00055116","1950-04-19","0.00","0.0","0.0","42","28"
"USC00055116","1950-04-20","0.00","0.0","0.0","56","29"
"USC00055116","1950-04-21","0.00","0.0","0.0","67","37"
"USC00055116","1950-04-22","0.00","0.0","0.0","82","45"
"USC00055116","1950-04-23","0.00","0.0","0.0","84","43"
"USC00055116","1950-04-24","0.00","0.0","0.0","78","39"
"USC00055116","1950-04-25","0.00","0.0","0.0","53","22"
"USC00055116","1950-04-26","0.00","0.0","0.0","61","29"
"USC00055116","1950-04-27","0.00","0.0","0.0","69","33"
"USC00055116","1950-04-28","0.00","0.0","0.0","62","36"
"USC00055116","1950-04-29","0.36","1.0","1.0","42","26"
"USC00055116","1950-04-30","0.00","0.0","0.0","37","28"
"USC00055116","1950-05-01","0.00","0.0","0.0","52","30"
"USC00055116","1950-05-02","0.00","0.0","0.0","67","40"
"USC00055116","1950-05-03","0.00","0.0","0.0","72","39"
"USC00055116","1950-05-04","0.01","0.0","0.0","65","36"
"USC00055116","1950-05-05","0.44","0.0","0.0","42","31"
"USC00055116","1950-05-06","0.00","0.0","0.0","57","33"
"USC00055116","1950-05-07","0.01","0.0","0.0","62","39"
"USC00055116","1950-05-08","0.10","0.0","0.0","42","35"
"USC00055116","1950-05-09","0.00","0.0","0.0","49","33"
"USC00055116","1950-05-10","0.04","0.0","0.0","57","33"
"USC00055116","1950-05-11","0.00","0.0","0.0","60","38"
"USC00055116","1950-05-12","0.00","0.0","0.0","70","38"
"USC00055116","1950-05-13","0.00","0.0","0.0","73","41"
"USC00055116","1950-05-14","0.00","0.0","0.0","71","45"
"USC00055116","1950-05-15","0.00","0.0","0.0","75","42"
"USC00055116","1950-05-16","0.00","0.0","0.0","78","40"
"USC00055116","1950-05-17","0.00","0.0","0.0","79","43"
"USC00055116","1950-05-18","0.00","0.0","0.0","81","51"
"USC00055116","1950-05-19","0.00","0.0","0.0","78","37"
"USC00055116","1950-05-20","0.00","0.0","0.0","74","42"
"USC00055116","1950-05-21","0.00","0.0","0.0","72","36"
"USC00055116","1950-05-22","0.00","0.0","0.0","81","42"
"USC00055116","1950-05-23","0.00","0.0","0.0","88","44"
"USC00055116","1950-05-24","0.00","0.0","0.0","82","47"
"USC00055116","1950-05-25","0.75","3.0","3.0","62","34"
"USC00055116","1950-05-26","0.92","0.0","0.0","39","32"
"USC00055116","1950-05-27","0.00","0.0","0.0","47","32"
"USC00055116","1950-05-28","0.03","0.0","0.0","55","34"
"USC00055116","1950-05-29","0.00","0.0","0.0","60","34"
"USC00055116","1950-05-30","0.00","0.0","0.0","72","44"
"USC00055116","1950-05-31","0.00","0.0","0.0","73","44"
"USC00055116","1950-06-01","0.00","0.0","0.0","70","41"
"USC00055116","1950-06-02","0.00","0.0","0.0","86","46"
"USC00055116","1950-06-03","0.40","0.0","0.0","55","38"
"USC00055116","1950-06-04","0.14","0.0","0.0","53","37"
"USC00055116","1950-06-05","0.00","0.0","0.0","73","42"
"USC00055116","1950-06-06","0.00","0.0","0.0","83","47"
"USC00055116","1950-06-07","0.00","0.0","0.0","90","52"
"USC00055116","1950-06-08","0.00","0.0","0.0","89","51"
"USC00055116","1950-06-09","0.00","0.0","0.0","74","38"
"USC00055116","1950-06-10","0.00","0.0","0.0","80","43"
"USC00055116","1950-06-11","0.00","0.0","0.0","79","50"
"USC00055116","1950-06-12","0.00","0.0","0.0","93","49"
"USC00055116","1950-06-13","0.00","0.0","0.0","95","51"
"USC00055116","1950-06-14","0.00","0.0","0.0","90","50"
"USC00055116","1950-06-15","0.00","0.0","0.0","91","45"
"USC00055116","1950-06-16","0.00","0.0","0.0","87","62"
"USC00055116","1950-06-17","0.35","0.0","0.0","69","59"
"USC00055116","1950-06-18","0.00","0.0","0.0","87","58"
"USC00055116","1950-06-19","0.00","0.0","0.0","78","55"
"USC00055116","1950-06-20","0.20","0.0","0.0","76","49"
"USC00055116","1950-06-21","0.00","0.0","0.0","77","49"
"USC00055116","1950-06-22","0.00","0.0","0.0","88","48"
"USC00055116","1950-06-23","0.00","0.0","0.0","85","49"
"USC00055116","1950-06-24","0.00","0.0","0.0","92","52"
"USC00055116","1950-06-25","0.00","0.0","0.0","97","55"
"USC00055116","1950-06-26","0.00","0.0","0.0","88","51"
"USC00055116","1950-06-27","0.00","0.0","0.0","86","50"
"USC00055116","1950-06-28","0.00","0.0","0.0","91","49"
"USC00055116","1950-06-29","0.04","0.0","0.0","83","54"
"USC00055116","1950-06-30","0.00","0.0","0.0","83","52"
"USC00055116","1950-07-01","0.00","0.0","0.0","85","54"
"USC00055116","1950-07-02","0.00","0.0","0.0","92","52"
"USC00055116","1950-07-03","0.00","0.0","0.0","82","52"
"USC00055116","1950-07-04","0.00","0.0","0.0","79","53"
"USC00055116","1950-07-05","0.00","0.0","0.0","80","54"
"USC00055116","1950-07-06","0.00","0.0","0.0","78","54"
"USC00055116","1950-07-07","0.00","0.0","0.0","82","52"
"USC00055116","1950-07-08","0.00","0.0","0.0","85","55"
"USC00055116","1950-07-09","0.00","0.0","0.0","85","57"
"USC00055116","1950-07-10","0.10","0.0","0.0","88","56"
"USC00055116","1950-07-11","0.00","0.0","0.0","92","58"
"USC00055116","1950-07-12","0.00","0.0","0.0","88","55"
"USC00055116","1950-07-13","0.00","0.0","0.0","76","49"
"USC00055116","1950-07-14","0.00","0.0","0.0","85","47"
"USC00055116","1950-07-15","0.00","0.0","0.0","92","59"
"USC00055116","1950-07-16","0.00","0.0","0.0","93","54"
"USC00055116","1950-07-17","0.00","0.0","0.0","88","49"
"USC00055116","1950-07-18","0.00","0.0","0.0","75","49"
"USC00055116","1950-07-19","0.04","0.0","0.0","81","45"
"USC00055116","1950-07-20","0.00","0.0","0.0","89","52"
"USC00055116","1950-07-21","0.02","0.0","0.0","91","51"
"USC00055116","1950-07-22","0.00","0.0","0.0","84","49"
"USC00055116","1950-07-23","0.00","0.0","0.0","86","48"
"USC00055116","1950-07-24","0.00","0.0","0.0","80","53"
"USC00055116","1950-07-25","0.00","0.0","0.0","79","54"
"USC00055116","1950-07-26","0.20","0.0","0.0","80","52"
"USC00055116","1950-07-27","0.00","0.0","0.0","83","54"
"USC00055116","1950-07-28","0.00","0.0","0.0","86","56"
"USC00055116","1950-07-29","0.00","0.0","0.0","87","52"
"USC00055116","1950-07-30","0.00","0.0","0.0","90","53"
"USC00055116","1950-07-31","0.00","0.0","0.0","80","51"
"USC00055116","1950-08-01","0.10","0.0","0.0","79","55"
"USC00055116","1950-08-02","0.00","0.0","0.0","81","50"
"USC00055116","1950-08-03","0.00","0.0","0.0","90","50"
"USC00055116","1950-08-04","0.00","0.0","0.0","90","46"
"USC00055116","1950-08-05","0.00","0.0","0.0","91","42"
"USC00055116","1950-08-06","0.00","0.0","0.0","90","55"
"USC00055116","1950-08-07","0.00","0.0","0.0","83","49"
"USC00055116","1950-08-08","0.00","0.0","0.0","89","45"
"USC00055116","1950-08-09","0.00","0.0","0.0","92","52"
"USC00055116","1950-08-10","0.00","0.0","0.0","92","47"
"USC00055116","1950-08-11","0.00","0.0","0.0","88","55"
"USC00055116","1950-08-12","0.00","0.0","0.0","82","52"
"USC00055116","1950-08-13","0.00","0.0","0.0","86","48"
"USC00055116","1950-08-14","0.00","0.0","0.0","87","46"
"USC00055116","1950-08-15","0.00","0.0","0.0","90","46"
"USC00055116","1950-08-16","0.00","0.0","0.0","93","46"
"USC00055116","1950-08-17","0.00","0.0","0.0","90","48"
"USC00055116","1950-08-18","0.00","0.0","0.0","84","43"
"USC00055116","1950-08-19","0.00","0.0","0.0","93","55"
"USC00055116","1950-08-20","0.00","0.0","0.0","65","46"
"USC00055116","1950-08-21","0.05","0.0","0.0","75","48"
"USC00055116","1950-08-22","0.06","0.0","0.0","80","47"
"USC00055116","1950-08-23","0.00","0.0","0.0","85","44"
"USC00055116","1950-08-24","0.00","0.0","0.0","97","50"
"USC00055116","1950-08-25","0.00","0.0","0.0","87","49"
"USC00055116","1950-08-26","0.03","0.0","0.0","81","51"
"USC00055116","1950-08-27","0.04","0.0","0.0","74","49"
"USC00055116","1950-08-28","0.00","0.0","0.0","81","44"
"USC00055116","1950-08-29","0.00","0.0","0.0","81","42"
"USC00055116","1950-08-30","0.00","0.0","0.0","85","44"
"USC00055116","1950-08-31","0.00","0.0","0.0","88","44"
"USC00055116","1950-09-01","0.00","0.0","0.0","94","38"
"USC00055116","1950-09-02","0.00","0.0","0.0","93","44"
"USC00055116","1950-09-03","0.00","0.0","0.0","93","45"
"USC00055116","1950-09-04","0.00","0.0","0.0","90","45"
"USC00055116","1950-09-05","0.00","0.0","0.0","89","46"
"USC00055116","1950-09-06","0.00","0.0","0.0","89","47"
"USC00055116","1950-09-07","0.00","0.0","0.0","89","46"
"USC00055116","1950-09-08","0.00","0.0","0.0","87","50"
"USC00055116","1950-09-09","0.00","0.0","0.0","76","53"
"USC00055116","1950-09-10","0.49","0.0","0.0","78","49"
"USC00055116","1950-09-11",,"0.0","0.0","53","45"
"USC00055116","1950-09-12",,"0.0","0.0","60","45"
"USC00055116","1950-09-13","0.00","0.0","0.0","67","46"
"USC00055116","1950-09-14","0.07","0.0","0.0","54","40"
"USC00055116","1950-09-15","0.00","0.0","0.0","67","41"
"USC00055116","1950-09-16","0.08","0.0","0.0","64","48"
"USC00055116","1950-09-17","0.02","0.0","0.0","71","44"
"USC00055116","1950-09-18","0.00","0.0","0.0","75","45"
"USC00055116","1950-09-19","0.01","0.0","0.0","83","48"
"USC00055116","1950-09-20","0.12","0.0","0.0","80","47"
"USC00055116","1950-09-21","0.00","0.0","0.0","73","41"
"USC00055116","1950-09-22","0.00","0.0","0.0","65","43"
"USC00055116","1950-09-23","0.00","0.0","0.0","69","39"
"USC00055116","1950-09-24","0.02","0.0","0.0","68","38"
"USC00055116","1950-09-25","0.00","0.0","0.0","72","38"
"USC00055116","1950-09-26","0.00","0.0","0.0","71","35"
"USC00055116","1950-09-27","0.00","0.0","0.0","78","36"
"USC00055116","1950-09-28","0.00","0.0","0.0","75","39"
"USC00055116","1950-09-29","0.00","0.0","0.0","69","38"
"USC00055116","1950-09-30","0.00","0.0","0.0","72","51"
"USC00055116","1950-10-01","0.02","0.0","0.0","68","40"
"USC00055116","1950-10-02","0.30","0.0","0.0","45","33"
"USC00055116","1950-10-03","0.00","0.0","0.0","57","31"
"USC00055116","1950-10-04","0.00","0.0","0.0","60","28"
"USC00055116","1950-10-05","0.00","0.0","0.0","70","29"
"USC00055116","1950-10-06","0.00","0.0","0.0","82","36"
"USC00055116","1950-10-07","0.00","0.0","0.0","75","38"
"USC00055116","1950-10-08","0.00","0.0","0.0","70","30"
"USC00055116","1950-10-09","0.00","0.0","0.0","76","36"
"USC00055116","1950-10-10","0.00","0.0","0.0","80","35"
"USC00055116","1950-10-11","0.00","0.0","0.0","78","37"
"USC00055116","1950-10-12","0.00","0.0","0.0","81","44"
"USC00055116","1950-10-13","0.00","0.0","0.0","87","42"
"USC00055116","1950-10-14","0.00","0.0","0.0","86","38"
"USC00055116","1950-10-15","0.00","0.0","0.0","86","41"
"USC00055116","1950-10-16","0.00","0.0","0.0","85","40"
"USC00055116","1950-10-17","0.00","0.0","0.0","73","36"
"USC00055116","1950-10-18","0.00","0.0","0.0","83","43"
"USC00055116","1950-10-19","0.00","0.0","0.0","85","37"
"USC00055116","1950-10-20","0.00","0.0","0.0","73","32"
"USC00055116","1950-10-21","0.00","0.0","0.0","84","35"
"USC00055116","1950-10-22","0.00","0.0","0.0","84","35"
"USC00055116","1950-10-23","0.00","0.0","0.0","69","30"
"USC00055116","1950-10-24","0.00","0.0","0.0","80","35"
